Timestamp,Location,Latitude,Longitude,Traffic Volume,Avg Speed (km/h),Weather,Rain(mm),Accident,Event,Public Transport Density,Congestion Level
2026-06-07 00:10,India Gate,28.6129,77.2295,81,38,Rain,7,Yes,Yes,96,Medium
2026-06-07 00:20,Sector 18 Noida,28.5706,77.324,706,23,Clear,0,No,Yes,84,Very High
2026-06-07 00:30,Dwarka Sector 21,28.5511,77.0565,474,39,Fog,0,No,No,25,Medium
2026-06-07 00:40,Dwarka Sector 21,28.5511,77.0565,510,24,Heavy Rain,10,No,Yes,59,High
2026-06-07 00:50,DND Flyway,28.5942,77.3053,352,47,Cloudy,0,No,Yes,85,Low
2026-06-07 01:00,MG Road Gurgaon,28.4794,77.0806,702,5,Heavy Rain,19,Yes,No,53,Very High
2026-06-07 01:10,Sector 18 Noida,28.5706,77.324,873,5,Rain,4,No,No,10,Very High
2026-06-07 01:20,Pari Chowk,28.4671,77.503,135,61,Cloudy,0,No,No,90,Low
2026-06-07 01:30,Sector 62 Noida,28.628,77.3649,646,15,Rain,9,No,Yes,70,High
2026-06-07 01:40,Pari Chowk,28.4671,77.503,751,20,Fog,0,No,No,67,Very High
2026-06-07 01:50,MG Road Gurgaon,28.4794,77.0806,503,37,Clear,0,No,No,18,Medium
2026-06-07 02:00,Dwarka Sector 21,28.5511,77.0565,859,5,Rain,12,No,No,47,Very High
2026-06-07 02:10,Connaught Place,28.6315,77.2167,600,5,Rain,16,Yes,No,20,Very High
2026-06-07 02:20,Akshardham Route,28.6127,77.2773,651,15,Rain,8,No,Yes,25,High
2026-06-07 02:30,Lajpat Nagar,28.5677,77.243,66,66,Fog,0,No,No,56,Low
2026-06-07 02:40,Sector 18 Noida,28.5706,77.324,772,5,Fog,0,Yes,Yes,24,Very High
2026-06-07 02:50,Karol Bagh,28.6519,77.1909,709,8,Fog,0,Yes,No,97,Very High
2026-06-07 03:00,Connaught Place,28.6315,77.2167,98,52,Rain,12,No,Yes,18,Low
2026-06-07 03:10,Greater Noida West,28.59,77.43,802,5,Cloudy,0,Yes,No,43,Very High
2026-06-07 03:20,Botanical Garden,28.5636,77.334,884,12,Clear,0,No,No,11,Very High
2026-06-07 03:30,MG Road Gurgaon,28.4794,77.0806,663,26,Cloudy,0,No,No,77,Medium
2026-06-07 03:40,DND Flyway,28.5942,77.3053,274,52,Fog,0,No,Yes,90,Low
2026-06-07 03:50,Connaught Place,28.6315,77.2167,710,11,Heavy Rain,8,No,No,79,Very High
2026-06-07 04:00,Sector 18 Noida,28.5706,77.324,411,31,Heavy Rain,19,No,No,26,Medium
2026-06-07 04:10,Greater Noida West,28.59,77.43,509,37,Fog,0,No,Yes,87,Medium
2026-06-07 04:20,Karol Bagh,28.6519,77.1909,325,49,Cloudy,0,No,No,41,Low
2026-06-07 04:30,Sector 18 Noida,28.5706,77.324,393,44,Fog,0,No,Yes,29,Low
2026-06-07 04:40,DND Flyway,28.5942,77.3053,286,39,Rain,14,No,No,12,Medium
2026-06-07 04:50,Dwarka Sector 21,28.5511,77.0565,597,5,Heavy Rain,8,Yes,No,26,Very High
2026-06-07 05:00,DND Flyway,28.5942,77.3053,790,6,Heavy Rain,19,No,No,28,Very High
2026-06-07 05:10,Sector 62 Noida,28.628,77.3649,291,51,Fog,0,No,No,79,Low
2026-06-07 05:20,Pari Chowk,28.4671,77.503,720,10,Heavy Rain,6,No,No,98,Very High
2026-06-07 05:30,Greater Noida West,28.59,77.43,581,32,Cloudy,0,No,No,91,Medium
2026-06-07 05:40,Vaishali Ghaziabad,28.646,77.339,520,21,Cloudy,0,Yes,Yes,50,High
2026-06-07 05:50,Akshardham Route,28.6127,77.2773,829,5,Heavy Rain,18,Yes,Yes,84,Very High
2026-06-07 06:00,MG Road Gurgaon,28.4794,77.0806,746,9,Rain,11,No,No,96,Very High
2026-06-07 06:10,Vaishali Ghaziabad,28.646,77.339,481,26,Rain,19,No,No,100,Medium
2026-06-07 06:20,Vaishali Ghaziabad,28.646,77.339,419,43,Cloudy,0,No,No,51,Low
2026-06-07 06:30,Vaishali Ghaziabad,28.646,77.339,763,20,Fog,0,No,No,90,Very High
2026-06-07 06:40,Sector 18 Noida,28.5706,77.324,660,26,Cloudy,0,No,No,40,Medium
2026-06-07 06:50,Lajpat Nagar,28.5677,77.243,59,67,Cloudy,0,No,No,90,Low
2026-06-07 07:00,Botanical Garden,28.5636,77.334,407,43,Clear,0,No,No,43,Low
2026-06-07 07:10,Karol Bagh,28.6519,77.1909,758,20,Cloudy,0,No,No,37,Very High
2026-06-07 07:20,Greater Noida West,28.59,77.43,454,28,Heavy Rain,8,No,No,42,Medium
2026-06-07 07:30,Lajpat Nagar,28.5677,77.243,376,45,Fog,0,No,No,86,Low
2026-06-07 07:40,Karol Bagh,28.6519,77.1909,650,5,Rain,19,Yes,No,31,Very High
2026-06-07 07:50,Dwarka Sector 21,28.5511,77.0565,846,14,Cloudy,0,No,No,30,Very High
2026-06-07 08:00,Vaishali Ghaziabad,28.646,77.339,872,12,Fog,0,No,No,22,Very High
2026-06-07 08:10,India Gate,28.6129,77.2295,301,50,Cloudy,0,No,Yes,65,Low
2026-06-07 08:20,IGI Airport T3,28.5562,77.1,459,40,Fog,0,No,No,11,Low
2026-06-07 08:30,Greater Noida West,28.59,77.43,540,34,Fog,0,No,No,79,Medium
2026-06-07 08:40,Botanical Garden,28.5636,77.334,760,5,Cloudy,0,Yes,No,15,Very High
2026-06-07 08:50,DND Flyway,28.5942,77.3053,857,13,Cloudy,0,No,No,62,Very High
2026-06-07 09:00,MG Road Gurgaon,28.4794,77.0806,811,16,Clear,0,No,No,14,Very High
2026-06-07 09:10,Sector 62 Noida,28.628,77.3649,698,12,Rain,10,No,No,94,Very High
2026-06-07 09:20,Botanical Garden,28.5636,77.334,415,31,Rain,1,No,No,64,Medium
2026-06-07 09:30,Cyber Hub Gurgaon,28.4959,77.0882,268,53,Clear,0,No,No,19,Low
2026-06-07 09:40,Karol Bagh,28.6519,77.1909,691,5,Heavy Rain,15,Yes,No,65,Very High
2026-06-07 09:50,Pari Chowk,28.4671,77.503,159,48,Rain,17,No,No,79,Low
2026-06-07 10:00,DND Flyway,28.5942,77.3053,511,36,Clear,0,No,No,77,Medium
2026-06-07 10:10,IGI Airport T3,28.5562,77.1,488,26,Heavy Rain,9,No,No,18,Medium
2026-06-07 10:20,DND Flyway,28.5942,77.3053,735,21,Clear,0,No,No,35,Very High
2026-06-07 10:30,DND Flyway,28.5942,77.3053,301,50,Clear,0,No,No,10,Low
2026-06-07 10:40,DND Flyway,28.5942,77.3053,658,27,Clear,0,No,No,13,Medium
2026-06-07 10:50,Sector 18 Noida,28.5706,77.324,532,23,Rain,11,No,Yes,100,High
2026-06-07 11:00,Greater Noida West,28.59,77.43,506,22,Cloudy,0,Yes,Yes,12,High
2026-06-07 11:10,Greater Noida West,28.59,77.43,669,14,Rain,9,No,Yes,53,Very High
2026-06-07 11:20,Akshardham Route,28.6127,77.2773,201,57,Fog,0,No,Yes,44,Low
2026-06-07 11:30,Karol Bagh,28.6519,77.1909,162,60,Fog,0,No,No,40,Low
2026-06-07 11:40,Botanical Garden,28.5636,77.334,167,59,Clear,0,No,No,92,Low
2026-06-07 11:50,Dwarka Sector 21,28.5511,77.0565,413,43,Cloudy,0,No,Yes,96,Low
2026-06-07 12:00,Vaishali Ghaziabad,28.646,77.339,155,45,Clear,0,Yes,No,53,Low
2026-06-07 12:10,Sector 18 Noida,28.5706,77.324,505,37,Cloudy,0,No,Yes,36,Medium
2026-06-07 12:20,Dwarka Sector 21,28.5511,77.0565,665,11,Fog,0,Yes,No,44,Very High
2026-06-07 12:30,Botanical Garden,28.5636,77.334,367,46,Cloudy,0,No,No,27,Low
2026-06-07 12:40,Sector 62 Noida,28.628,77.3649,696,24,Clear,0,No,No,79,High
2026-06-07 12:50,India Gate,28.6129,77.2295,83,53,Heavy Rain,19,No,Yes,88,Low
2026-06-07 13:00,Akshardham Route,28.6127,77.2773,676,5,Rain,4,Yes,No,39,Very High
2026-06-07 13:10,Sector 18 Noida,28.5706,77.324,622,14,Fog,0,Yes,Yes,20,Very High
2026-06-07 13:20,Greater Noida West,28.59,77.43,358,47,Clear,0,No,No,12,Low
2026-06-07 13:30,Akshardham Route,28.6127,77.2773,235,55,Fog,0,No,No,32,Low
2026-06-07 13:40,Karol Bagh,28.6519,77.1909,805,17,Fog,0,No,No,53,Very High
2026-06-07 13:50,IGI Airport T3,28.5562,77.1,324,49,Fog,0,No,No,53,Low
2026-06-07 14:00,IGI Airport T3,28.5562,77.1,724,22,Fog,0,No,No,70,Very High
2026-06-07 14:10,India Gate,28.6129,77.2295,250,42,Rain,9,No,No,93,Low
2026-06-07 14:20,Greater Noida West,28.59,77.43,513,24,Rain,6,No,No,66,High
2026-06-07 14:30,Lajpat Nagar,28.5677,77.243,602,30,Clear,0,No,No,82,Medium
2026-06-07 14:40,Greater Noida West,28.59,77.43,546,22,Heavy Rain,13,No,No,53,High
2026-06-07 14:50,Vaishali Ghaziabad,28.646,77.339,556,33,Cloudy,0,No,No,32,Medium
2026-06-07 15:00,MG Road Gurgaon,28.4794,77.0806,808,17,Fog,0,No,No,83,Very High
2026-06-07 15:10,Sector 18 Noida,28.5706,77.324,593,16,Cloudy,0,Yes,No,91,High
2026-06-07 15:20,Botanical Garden,28.5636,77.334,863,13,Cloudy,0,No,No,98,Very High
2026-06-07 15:30,Pari Chowk,28.4671,77.503,472,12,Heavy Rain,10,Yes,No,85,Very High
2026-06-07 15:40,MG Road Gurgaon,28.4794,77.0806,62,51,Clear,0,Yes,No,90,Low
2026-06-07 15:50,Akshardham Route,28.6127,77.2773,391,29,Fog,0,Yes,No,42,Medium
2026-06-07 16:00,Vaishali Ghaziabad,28.646,77.339,769,19,Cloudy,0,No,Yes,42,Very High
2026-06-07 16:10,Botanical Garden,28.5636,77.334,691,24,Cloudy,0,No,No,21,High
2026-06-07 16:20,DND Flyway,28.5942,77.3053,806,17,Fog,0,No,No,21,Very High
2026-06-07 16:30,Cyber Hub Gurgaon,28.4959,77.0882,609,18,Rain,10,No,No,24,High
2026-06-07 16:40,Karol Bagh,28.6519,77.1909,382,30,Cloudy,0,Yes,Yes,52,Medium
2026-06-07 16:50,Greater Noida West,28.59,77.43,573,17,Clear,0,Yes,No,47,High
2026-06-07 17:00,Sector 62 Noida,28.628,77.3649,186,46,Heavy Rain,2,No,No,70,Low
2026-06-07 17:10,Dwarka Sector 21,28.5511,77.0565,448,29,Heavy Rain,14,No,No,97,Medium
2026-06-07 17:20,Connaught Place,28.6315,77.2167,126,50,Rain,17,No,No,86,Low
2026-06-07 17:30,Botanical Garden,28.5636,77.334,404,32,Heavy Rain,13,No,No,44,Medium
2026-06-07 17:40,Botanical Garden,28.5636,77.334,502,22,Fog,0,Yes,Yes,88,High
2026-06-07 17:50,Vaishali Ghaziabad,28.646,77.339,448,41,Clear,0,No,No,68,Low
2026-06-07 18:00,Greater Noida West,28.59,77.43,73,66,Fog,0,No,No,33,Low
2026-06-07 18:10,Karol Bagh,28.6519,77.1909,399,44,Cloudy,0,No,No,20,Low
2026-06-07 18:20,Cyber Hub Gurgaon,28.4959,77.0882,205,42,Fog,0,Yes,No,70,Low
2026-06-07 18:30,Sector 18 Noida,28.5706,77.324,229,55,Fog,0,No,No,60,Low
2026-06-07 18:40,Sector 18 Noida,28.5706,77.324,459,28,Rain,7,No,No,74,Medium
2026-06-07 18:50,IGI Airport T3,28.5562,77.1,270,52,Cloudy,0,No,No,10,Low
2026-06-07 19:00,Vaishali Ghaziabad,28.646,77.339,278,52,Fog,0,No,Yes,76,Low
2026-06-07 19:10,MG Road Gurgaon,28.4794,77.0806,752,5,Rain,13,Yes,No,45,Very High
2026-06-07 19:20,MG Road Gurgaon,28.4794,77.0806,56,55,Rain,19,No,No,75,Low
2026-06-07 19:30,Dwarka Sector 21,28.5511,77.0565,152,60,Clear,0,No,No,77,Low
2026-06-07 19:40,Cyber Hub Gurgaon,28.4959,77.0882,262,41,Heavy Rain,14,No,No,10,Low
2026-06-07 19:50,Greater Noida West,28.59,77.43,141,46,Cloudy,0,Yes,Yes,20,Low
2026-06-07 20:00,Dwarka Sector 21,28.5511,77.0565,171,59,Clear,0,No,No,98,Low
2026-06-07 20:10,Sector 62 Noida,28.628,77.3649,65,66,Clear,0,No,No,27,Low
2026-06-07 20:20,MG Road Gurgaon,28.4794,77.0806,760,8,Heavy Rain,13,No,No,61,Very High
2026-06-07 20:30,Cyber Hub Gurgaon,28.4959,77.0882,755,20,Cloudy,0,No,No,24,Very High
2026-06-07 20:40,Sector 18 Noida,28.5706,77.324,455,40,Fog,0,No,No,46,Low
2026-06-07 20:50,Pari Chowk,28.4671,77.503,284,52,Fog,0,No,Yes,68,Low
2026-06-07 21:00,Greater Noida West,28.59,77.43,877,5,Cloudy,0,Yes,No,67,Very High
2026-06-07 21:10,Connaught Place,28.6315,77.2167,451,25,Cloudy,0,Yes,No,49,Medium
2026-06-07 21:20,Greater Noida West,28.59,77.43,498,25,Heavy Rain,15,No,No,22,Medium
2026-06-07 21:30,Dwarka Sector 21,28.5511,77.0565,331,33,Cloudy,0,Yes,Yes,46,Medium
2026-06-07 21:40,Vaishali Ghaziabad,28.646,77.339,307,50,Cloudy,0,No,Yes,92,Low
2026-06-07 21:50,Dwarka Sector 21,28.5511,77.0565,543,22,Rain,15,No,No,85,High
2026-06-07 22:00,MG Road Gurgaon,28.4794,77.0806,373,46,Clear,0,No,No,17,Low
2026-06-07 22:10,Karol Bagh,28.6519,77.1909,52,52,Fog,0,Yes,No,84,Low
2026-06-07 22:20,India Gate,28.6129,77.2295,540,34,Clear,0,No,No,61,Medium
2026-06-07 22:30,IGI Airport T3,28.5562,77.1,65,66,Cloudy,0,No,No,60,Low
2026-06-07 22:40,India Gate,28.6129,77.2295,330,33,Cloudy,0,Yes,No,43,Medium
2026-06-07 22:50,Greater Noida West,28.59,77.43,882,12,Clear,0,No,No,43,Very High
2026-06-07 23:00,Karol Bagh,28.6519,77.1909,749,21,Clear,0,No,No,39,Very High
2026-06-07 23:10,Cyber Hub Gurgaon,28.4959,77.0882,384,33,Heavy Rain,5,No,No,33,Medium
2026-06-07 23:20,Sector 62 Noida,28.628,77.3649,327,37,Rain,3,No,No,82,Medium
2026-06-07 23:30,MG Road Gurgaon,28.4794,77.0806,438,29,Heavy Rain,7,No,Yes,30,Medium
2026-06-07 23:40,Botanical Garden,28.5636,77.334,661,26,Cloudy,0,No,Yes,11,Medium
2026-06-07 23:50,Dwarka Sector 21,28.5511,77.0565,874,12,Clear,0,No,Yes,98,Very High
2026-06-08 00:00,Botanical Garden,28.5636,77.334,56,67,Clear,0,No,No,24,Low
2026-06-08 00:10,Akshardham Route,28.6127,77.2773,418,43,Clear,0,No,Yes,35,Low
2026-06-08 00:20,Dwarka Sector 21,28.5511,77.0565,254,54,Fog,0,No,Yes,30,Low
2026-06-08 00:30,Akshardham Route,28.6127,77.2773,846,5,Rain,16,Yes,No,96,Very High
2026-06-08 00:40,Sector 62 Noida,28.628,77.3649,311,38,Rain,13,No,No,25,Medium
2026-06-08 00:50,IGI Airport T3,28.5562,77.1,112,48,Cloudy,0,Yes,Yes,77,Low
2026-06-08 01:00,Lajpat Nagar,28.5677,77.243,516,21,Cloudy,0,Yes,No,83,High
2026-06-08 01:10,Akshardham Route,28.6127,77.2773,421,27,Fog,0,Yes,No,81,Medium
2026-06-08 01:20,MG Road Gurgaon,28.4794,77.0806,522,24,Heavy Rain,11,No,No,37,High
2026-06-08 01:30,Karol Bagh,28.6519,77.1909,138,46,Cloudy,0,Yes,No,66,Low
2026-06-08 01:40,Vaishali Ghaziabad,28.646,77.339,327,22,Rain,13,Yes,Yes,38,High
2026-06-08 01:50,India Gate,28.6129,77.2295,171,59,Cloudy,0,No,No,72,Low
2026-06-08 02:00,Pari Chowk,28.4671,77.503,486,38,Clear,0,No,No,33,Medium
2026-06-08 02:10,Cyber Hub Gurgaon,28.4959,77.0882,379,33,Rain,7,No,Yes,47,Medium
2026-06-08 02:20,India Gate,28.6129,77.2295,327,37,Heavy Rain,17,No,No,78,Medium
2026-06-08 02:30,DND Flyway,28.5942,77.3053,485,26,Rain,13,No,No,97,Medium
2026-06-08 02:40,Vaishali Ghaziabad,28.646,77.339,545,34,Cloudy,0,No,No,15,Medium
2026-06-08 02:50,Sector 62 Noida,28.628,77.3649,505,37,Clear,0,No,No,38,Medium
2026-06-08 03:00,Sector 62 Noida,28.628,77.3649,638,28,Fog,0,No,No,60,Medium
2026-06-08 03:10,Akshardham Route,28.6127,77.2773,94,64,Fog,0,No,Yes,100,Low
2026-06-08 03:20,Lajpat Nagar,28.5677,77.243,280,52,Cloudy,0,No,Yes,32,Low
2026-06-08 03:30,Cyber Hub Gurgaon,28.4959,77.0882,294,51,Fog,0,No,Yes,41,Low
2026-06-08 03:40,Vaishali Ghaziabad,28.646,77.339,500,25,Rain,3,No,Yes,92,Medium
2026-06-08 03:50,Lajpat Nagar,28.5677,77.243,776,7,Heavy Rain,14,No,No,43,Very High
2026-06-08 04:00,Botanical Garden,28.5636,77.334,656,15,Rain,1,No,No,48,High
2026-06-08 04:10,Connaught Place,28.6315,77.2167,297,39,Heavy Rain,10,No,No,41,Medium
2026-06-08 04:20,Cyber Hub Gurgaon,28.4959,77.0882,864,13,Cloudy,0,No,No,75,Very High
2026-06-08 04:30,DND Flyway,28.5942,77.3053,123,62,Fog,0,No,No,99,Low
2026-06-08 04:40,DND Flyway,28.5942,77.3053,158,45,Cloudy,0,Yes,No,72,Low
2026-06-08 04:50,India Gate,28.6129,77.2295,183,43,Clear,0,Yes,No,54,Low
2026-06-08 05:00,MG Road Gurgaon,28.4794,77.0806,725,10,Heavy Rain,11,No,Yes,50,Very High
2026-06-08 05:10,Lajpat Nagar,28.5677,77.243,702,12,Rain,1,No,No,47,Very High
2026-06-08 05:20,IGI Airport T3,28.5562,77.1,90,64,Cloudy,0,No,Yes,66,Low
2026-06-08 05:30,Akshardham Route,28.6127,77.2773,211,41,Clear,0,Yes,Yes,10,Low
2026-06-08 05:40,Cyber Hub Gurgaon,28.4959,77.0882,350,47,Clear,0,No,Yes,90,Low
2026-06-08 05:50,DND Flyway,28.5942,77.3053,324,49,Cloudy,0,No,No,29,Low
2026-06-08 06:00,Sector 18 Noida,28.5706,77.324,392,29,Fog,0,Yes,No,68,Medium
2026-06-08 06:10,Vaishali Ghaziabad,28.646,77.339,165,59,Fog,0,No,No,51,Low
2026-06-08 06:20,Dwarka Sector 21,28.5511,77.0565,469,39,Clear,0,No,No,29,Medium
2026-06-08 06:30,MG Road Gurgaon,28.4794,77.0806,414,43,Clear,0,No,No,82,Low
2026-06-08 06:40,Karol Bagh,28.6519,77.1909,420,30,Heavy Rain,17,No,No,95,Medium
2026-06-08 06:50,DND Flyway,28.5942,77.3053,608,18,Heavy Rain,18,No,No,44,High
2026-06-08 07:00,Greater Noida West,28.59,77.43,794,18,Clear,0,No,Yes,60,Very High
2026-06-08 07:10,Akshardham Route,28.6127,77.2773,332,36,Heavy Rain,4,No,No,48,Medium
2026-06-08 07:20,Greater Noida West,28.59,77.43,302,23,Heavy Rain,3,Yes,No,96,High
2026-06-08 07:30,Cyber Hub Gurgaon,28.4959,77.0882,351,35,Rain,13,No,Yes,53,Medium
2026-06-08 07:40,IGI Airport T3,28.5562,77.1,114,63,Fog,0,No,No,60,Low
2026-06-08 07:50,IGI Airport T3,28.5562,77.1,521,21,Fog,0,Yes,No,86,High
2026-06-08 08:00,DND Flyway,28.5942,77.3053,326,37,Rain,18,No,No,75,Medium
2026-06-08 08:10,Lajpat Nagar,28.5677,77.243,601,18,Rain,6,No,No,39,High
2026-06-08 08:20,Karol Bagh,28.6519,77.1909,683,5,Rain,7,Yes,No,86,Very High
2026-06-08 08:30,IGI Airport T3,28.5562,77.1,763,20,Fog,0,No,No,25,Very High
2026-06-08 08:40,Sector 62 Noida,28.628,77.3649,120,62,Fog,0,No,Yes,42,Low
2026-06-08 08:50,Sector 18 Noida,28.5706,77.324,82,53,Rain,5,No,Yes,38,Low
2026-06-08 09:00,Connaught Place,28.6315,77.2167,793,18,Cloudy,0,No,No,94,Very High
2026-06-08 09:10,India Gate,28.6129,77.2295,355,47,Fog,0,No,No,13,Low
2026-06-08 09:20,Botanical Garden,28.5636,77.334,325,49,Fog,0,No,No,23,Low
2026-06-08 09:30,Akshardham Route,28.6127,77.2773,521,36,Fog,0,No,No,76,Medium
2026-06-08 09:40,MG Road Gurgaon,28.4794,77.0806,518,24,Rain,18,No,No,44,High
2026-06-08 09:50,MG Road Gurgaon,28.4794,77.0806,725,7,Clear,0,Yes,No,78,Very High
2026-06-08 10:00,MG Road Gurgaon,28.4794,77.0806,252,54,Fog,0,No,No,38,Low
2026-06-08 10:10,Botanical Garden,28.5636,77.334,308,50,Clear,0,No,No,16,Low
2026-06-08 10:20,India Gate,28.6129,77.2295,812,5,Cloudy,0,Yes,No,96,Very High
2026-06-08 10:30,Lajpat Nagar,28.5677,77.243,503,37,Clear,0,No,No,76,Medium
2026-06-08 10:40,Dwarka Sector 21,28.5511,77.0565,732,7,Fog,0,Yes,No,84,Very High
2026-06-08 10:50,Cyber Hub Gurgaon,28.4959,77.0882,121,62,Clear,0,No,No,60,Low
2026-06-08 11:00,Connaught Place,28.6315,77.2167,506,37,Clear,0,No,No,92,Medium
2026-06-08 11:10,Sector 18 Noida,28.5706,77.324,557,21,Rain,11,No,No,23,High
2026-06-08 11:20,Connaught Place,28.6315,77.2167,585,31,Cloudy,0,No,Yes,15,Medium
2026-06-08 11:30,Lajpat Nagar,28.5677,77.243,810,16,Clear,0,No,Yes,68,Very High
2026-06-08 11:40,Akshardham Route,28.6127,77.2773,221,44,Heavy Rain,11,No,No,98,Low
2026-06-08 11:50,Cyber Hub Gurgaon,28.4959,77.0882,886,11,Cloudy,0,No,Yes,15,Very High
2026-06-08 12:00,DND Flyway,28.5942,77.3053,150,60,Cloudy,0,No,No,79,Low
2026-06-08 12:10,DND Flyway,28.5942,77.3053,154,60,Clear,0,No,No,35,Low
2026-06-08 12:20,Karol Bagh,28.6519,77.1909,496,37,Cloudy,0,No,No,35,Medium
2026-06-08 12:30,Sector 18 Noida,28.5706,77.324,324,37,Rain,11,No,Yes,31,Medium
2026-06-08 12:40,Sector 62 Noida,28.628,77.3649,293,51,Cloudy,0,No,No,53,Low
2026-06-08 12:50,Cyber Hub Gurgaon,28.4959,77.0882,874,12,Clear,0,No,No,91,Very High
2026-06-08 13:00,Sector 18 Noida,28.5706,77.324,283,52,Clear,0,No,No,62,Low
2026-06-08 13:10,Pari Chowk,28.4671,77.503,660,11,Fog,0,Yes,Yes,35,Very High
2026-06-08 13:20,Akshardham Route,28.6127,77.2773,847,14,Fog,0,No,No,72,Very High
2026-06-08 13:30,Lajpat Nagar,28.5677,77.243,118,63,Clear,0,No,No,58,Low
2026-06-08 13:40,MG Road Gurgaon,28.4794,77.0806,581,20,Heavy Rain,2,No,No,21,High
2026-06-08 13:50,Cyber Hub Gurgaon,28.4959,77.0882,680,25,Cloudy,0,No,No,26,Medium
2026-06-08 14:00,Greater Noida West,28.59,77.43,824,5,Rain,11,No,Yes,63,Very High
2026-06-08 14:10,DND Flyway,28.5942,77.3053,637,28,Cloudy,0,No,No,43,Medium
2026-06-08 14:20,Sector 62 Noida,28.628,77.3649,641,16,Rain,6,No,No,32,High
2026-06-08 14:30,Sector 18 Noida,28.5706,77.324,653,5,Heavy Rain,13,Yes,No,77,Very High
2026-06-08 14:40,Sector 18 Noida,28.5706,77.324,451,28,Heavy Rain,6,No,No,87,Medium
2026-06-08 14:50,Connaught Place,28.6315,77.2167,892,11,Fog,0,No,No,94,Very High
2026-06-08 15:00,Sector 18 Noida,28.5706,77.324,629,29,Clear,0,No,Yes,30,Medium
2026-06-08 15:10,Cyber Hub Gurgaon,28.4959,77.0882,548,7,Heavy Rain,1,Yes,No,59,Very High
2026-06-08 15:20,India Gate,28.6129,77.2295,587,19,Heavy Rain,4,No,Yes,57,High
2026-06-08 15:30,Sector 62 Noida,28.628,77.3649,672,14,Heavy Rain,4,No,Yes,16,Very High
2026-06-08 15:40,Greater Noida West,28.59,77.43,567,21,Heavy Rain,19,No,No,80,High
2026-06-08 15:50,Connaught Place,28.6315,77.2167,647,27,Clear,0,No,No,14,Medium
2026-06-08 16:00,Connaught Place,28.6315,77.2167,227,55,Fog,0,No,No,16,Low
2026-06-08 16:10,DND Flyway,28.5942,77.3053,331,33,Clear,0,Yes,No,84,Medium
2026-06-08 16:20,IGI Airport T3,28.5562,77.1,98,52,Heavy Rain,11,No,No,12,Low
2026-06-08 16:30,Connaught Place,28.6315,77.2167,890,5,Heavy Rain,4,No,No,55,Very High
2026-06-08 16:40,Pari Chowk,28.4671,77.503,446,14,Heavy Rain,4,Yes,No,54,Very High
2026-06-08 16:50,MG Road Gurgaon,28.4794,77.0806,627,17,Rain,19,No,No,48,High
2026-06-08 17:00,Lajpat Nagar,28.5677,77.243,270,40,Heavy Rain,12,No,No,69,Low
2026-06-08 17:10,Vaishali Ghaziabad,28.646,77.339,151,48,Rain,12,No,No,16,Low
2026-06-08 17:20,Akshardham Route,28.6127,77.2773,866,5,Cloudy,0,Yes,No,55,Very High
2026-06-08 17:30,IGI Airport T3,28.5562,77.1,255,53,Fog,0,No,No,88,Low
2026-06-08 17:40,Greater Noida West,28.59,77.43,417,43,Cloudy,0,No,No,26,Low
2026-06-08 17:50,Karol Bagh,28.6519,77.1909,493,26,Rain,14,No,Yes,100,Medium
2026-06-08 18:00,DND Flyway,28.5942,77.3053,112,63,Fog,0,No,No,61,Low
2026-06-08 18:10,Cyber Hub Gurgaon,28.4959,77.0882,882,12,Clear,0,No,Yes,43,Very High
2026-06-08 18:20,Cyber Hub Gurgaon,28.4959,77.0882,579,32,Clear,0,No,Yes,99,Medium
2026-06-08 18:30,Connaught Place,28.6315,77.2167,496,25,Heavy Rain,16,No,No,35,Medium
2026-06-08 18:40,Pari Chowk,28.4671,77.503,258,26,Heavy Rain,19,Yes,No,47,Medium
2026-06-08 18:50,Greater Noida West,28.59,77.43,135,34,Rain,1,Yes,Yes,32,Medium
2026-06-08 19:00,Dwarka Sector 21,28.5511,77.0565,707,23,Clear,0,No,Yes,63,Very High
2026-06-08 19:10,Greater Noida West,28.59,77.43,554,34,Fog,0,No,No,43,Medium
2026-06-08 19:20,Karol Bagh,28.6519,77.1909,329,37,Rain,6,No,No,19,Medium
2026-06-08 19:30,Lajpat Nagar,28.5677,77.243,187,43,Fog,0,Yes,No,44,Low
2026-06-08 19:40,Akshardham Route,28.6127,77.2773,483,38,Cloudy,0,No,No,74,Medium
2026-06-08 19:50,MG Road Gurgaon,28.4794,77.0806,799,17,Cloudy,0,No,No,87,Very High
2026-06-08 20:00,DND Flyway,28.5942,77.3053,331,48,Clear,0,No,No,54,Low
2026-06-08 20:10,IGI Airport T3,28.5562,77.1,607,30,Clear,0,No,Yes,55,Medium
2026-06-08 20:20,DND Flyway,28.5942,77.3053,65,66,Clear,0,No,No,94,Low
2026-06-08 20:30,MG Road Gurgaon,28.4794,77.0806,241,42,Heavy Rain,8,No,Yes,42,Low
2026-06-08 20:40,Connaught Place,28.6315,77.2167,223,29,Heavy Rain,11,Yes,Yes,63,Medium
2026-06-08 20:50,Sector 62 Noida,28.628,77.3649,290,36,Fog,0,Yes,No,23,Medium
2026-06-08 21:00,DND Flyway,28.5942,77.3053,381,33,Heavy Rain,9,No,No,57,Medium
2026-06-08 21:10,India Gate,28.6129,77.2295,848,5,Rain,15,Yes,No,80,Very High
2026-06-08 21:20,IGI Airport T3,28.5562,77.1,852,14,Clear,0,No,No,25,Very High
